so_hieu,level,title,heading,path,ordinal,parent_item_id,item_id
1139,diem,Điểm b),,6/22/4/b,22004.02,7dccd7a4-91f5-4788-8d35-2155dc8715ae,56a1a490-8360-4eb3-acf5-603321818a00
1139,diem,Điểm c),,6/22/4/c,22004.03,7dccd7a4-91f5-4788-8d35-2155dc8715ae,00eb91de-18da-49a8-8e85-41c82c3d04b3
1139,diem,Điểm d),,6/22/4/d,22004.04,7dccd7a4-91f5-4788-8d35-2155dc8715ae,cc3c5af0-4694-416d-83e3-ebed66122561
1139,khoan,Khoản 5,,6/22/2005,22005,9960919a-dc81-485a-b4f6-00d56837bd6c,a17d8b60-30dc-4ade-bddb-768b2deef908
1139,khoan,Khoản 6,,6/22/2006,22006,9960919a-dc81-485a-b4f6-00d56837bd6c,f74df864-a0ca-47dd-b886-425da76750d9
1139,dieu,Điều 23,Xử lý sinh viên dự thi vi phạm quy định,23-Jun,6023,c8243f7d-60be-4817-8c19-49f104e1aa8d,a50e681e-6564-4bb9-8903-d88d3b681e3f
1139,khoan,Khoản 1,,6/23/2001,23001,a50e681e-6564-4bb9-8903-d88d3b681e3f,88ea696f-5235-462e-bd0c-d5c4d2f53c43
1139,chuong,Chương 7,,7,7,,3bc905b9-4475-4bc9-af55-c3a10fca8240
1139,dieu,Điều 24,"Trách nhiệm của P.ĐTĐH, VPĐB",24-Jul,7024,3bc905b9-4475-4bc9-af55-c3a10fca8240,e013375a-0d4a-401d-a672-2f456869e331
1139,khoan,Khoản 1,,7/24/2001,24001,e013375a-0d4a-401d-a672-2f456869e331,f7c05c8b-6729-42c8-8ce4-5b15f4ebb7c3
1139,khoan,Khoản 2,,7/24/2002,24002,e013375a-0d4a-401d-a672-2f456869e331,90eb97ca-2cb3-40cf-8793-8a23e6ae98cb
1139,khoan,Khoản 3,,7/24/2003,24003,e013375a-0d4a-401d-a672-2f456869e331,7a1ddf71-281a-4c28-acad-6c6adc4eab7f
1139,khoan,Khoản 4,,7/24/2004,24004,e013375a-0d4a-401d-a672-2f456869e331,961d1bcb-af87-4cfd-9e06-a21c7eb62c6f
1139,khoan,Khoản 5,,7/24/2005,24005,e013375a-0d4a-401d-a672-2f456869e331,d86cea47-df56-4492-a569-161e82be6369
1139,khoan,Khoản 6,,7/24/2006,24006,e013375a-0d4a-401d-a672-2f456869e331,42b2fba4-ac47-4176-bfe5-87d3dd43b18c
1139,dieu,Điều 25,Trách nhiệm của Đơn vị quản lý môn học,25-Jul,7025,3bc905b9-4475-4bc9-af55-c3a10fca8240,518b7eb7-6222-4f3a-a15f-d56469e59bc6
1139,khoan,Khoản 1,,7/25/2001,25001,518b7eb7-6222-4f3a-a15f-d56469e59bc6,47eee177-f29a-4dc9-926c-c3e8d2c2c8aa
1139,khoan,Khoản 2,,7/25/2002,25002,518b7eb7-6222-4f3a-a15f-d56469e59bc6,4b667f56-a768-4d33-9744-403a9b3bd47f
1139,khoan,Khoản 3,,7/25/2003,25003,518b7eb7-6222-4f3a-a15f-d56469e59bc6,5c2ce6a0-4a3a-4846-8095-44495b0b12ac
1139,dieu,Điều 26,Trách nhiệm của Thư viện,26-Jul,7026,3bc905b9-4475-4bc9-af55-c3a10fca8240,f7357004-8900-48d4-a82c-5ee52da7e5d2
1139,khoan,Khoản 1,,7/26/2001,26001,f7357004-8900-48d4-a82c-5ee52da7e5d2,7ed7f58a-d5b3-4a52-89d9-e5dc96904402
1139,dieu,Điều 27,Trách nhiệm của Phòng Thanh tra Pháp chế và Đảm bảo Chất lượng,27-Jul,7027,3bc905b9-4475-4bc9-af55-c3a10fca8240,8345e42f-47dd-4d1a-be56-05c9c1ae679c
1139,khoan,Khoản 1,,7/27/2001,27001,8345e42f-47dd-4d1a-be56-05c9c1ae679c,ecb4d944-83e7-40d0-8a7f-bf3b4ebb9eff
125/QD/DHCNTT/DTDH,chuong,Chương,,0,0,,00bd9e43-7621-4751-9a78-aa08fcc3f8f5
125/QD/DHCNTT/DTDH,dieu,Điều 1,Ban hành kèm theo Quyết định này “Quy định tạm thời dạy và học tiếng Anh,0/1,1,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,a035765b-dbb1-4fc5-9509-6bfd2ae8126a
125/QD/DHCNTT/DTDH,dieu,Điều 1,Phạm vi điều chỉnh và đối tƣợng áp dụng,0/1,1,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,c089fe1b-4723-402f-93cc-b80f223dc214
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/1/1,1001,a035765b-dbb1-4fc5-9509-6bfd2ae8126a,29b21fdf-a56d-40c1-8055-8ff7e51e3c6d
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/1/1,1001,c089fe1b-4723-402f-93cc-b80f223dc214,7df4fef0-02c8-4338-9a4c-db4f1b808457
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/1/2,1002,c089fe1b-4723-402f-93cc-b80f223dc214,6c797350-1f02-4608-99f8-6103c60b7b1c
125/QD/DHCNTT/DTDH,dieu,Điều 10,Quyền lợi của sinh viên học TACM,0/10,10,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,9bd8a767-7513-4d0a-a5e0-015527d433fc
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/10/1,10001,9bd8a767-7513-4d0a-a5e0-015527d433fc,0c056c80-7eed-446a-b030-750d6e5f7e9a
125/QD/DHCNTT/DTDH,dieu,Điều 11,Trách nhiệm của Phòng Đào tạo Đại học,0/11,11,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,190a12eb-93ee-4d28-8ac1-49f69d77df08
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/11/1,11001,190a12eb-93ee-4d28-8ac1-49f69d77df08,bad9ca4d-4f55-41fd-9605-b1a6df932693
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/11/2,11002,190a12eb-93ee-4d28-8ac1-49f69d77df08,161193ec-f949-410f-bd59-61e168cbe8ab
125/QD/DHCNTT/DTDH,khoan,Khoản 3,,0/11/3,11003,190a12eb-93ee-4d28-8ac1-49f69d77df08,26882c43-af9b-4d74-be00-767ab9b6915d
125/QD/DHCNTT/DTDH,dieu,Điều 12,Trách nhiệm của Bộ môn Anh văn,0/12,12,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,aa2034a7-5760-4c26-84d8-d5e41476edd4
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/12/1,12001,aa2034a7-5760-4c26-84d8-d5e41476edd4,0f31d631-f970-43eb-b7f4-20ab6a3defae
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/12/2,12002,aa2034a7-5760-4c26-84d8-d5e41476edd4,356e2001-5a0b-4bde-88e5-aa6fcc5e6af0
125/QD/DHCNTT/DTDH,khoan,Khoản 3,,0/12/3,12003,aa2034a7-5760-4c26-84d8-d5e41476edd4,8db42186-4d57-460b-86d8-34a0c076dbb5
125/QD/DHCNTT/DTDH,khoan,Khoản 4,,0/12/4,12004,aa2034a7-5760-4c26-84d8-d5e41476edd4,2814d859-3e75-47cf-96ec-9ed9f1cfc1da
125/QD/DHCNTT/DTDH,dieu,Điều 13,Trách nhiệm của các Khoa/Bộ môn trực thuộc Trƣờng,0/13,13,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,55d19a4e-545c-4942-88ee-8ac03469b39e
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/13/1,13001,55d19a4e-545c-4942-88ee-8ac03469b39e,60202483-747f-490e-af21-a70fc6629198
125/QD/DHCNTT/DTDH,dieu,Điều 2,Quyết định này áp dụng từ học kỳ I năm học 2015-2016.,0/2,2,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,cfce8c50-673d-4b1d-939b-f240a1065ca7
125/QD/DHCNTT/DTDH,dieu,Điều 2,Mục đích của chƣơng trình giảng dạy tiếng Anh,0/2,2,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,ca88235e-3193-4152-83fd-06859ca35130
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/2/1,2001,cfce8c50-673d-4b1d-939b-f240a1065ca7,efd6f61d-c4b0-4c53-b194-73a42f817d22
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/2/1,2001,ca88235e-3193-4152-83fd-06859ca35130,f296c349-775b-4072-8a0c-c4dd20d3d527
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/2/2,2002,ca88235e-3193-4152-83fd-06859ca35130,4903e188-2e0e-4df7-8505-f2b8aa8e331b
125/QD/DHCNTT/DTDH,dieu,Điều 3,"Các Ông/Bà Trưởng các Phòng, Ban, Khoa, Bộ môn, đơn vị có liên quan chịu",0/3,3,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,b90c772e-4b45-4179-80e5-ff9a866b89ce
125/QD/DHCNTT/DTDH,dieu,Điều 3,Yêu cầu về ngoại ngữ tiếng Anh đối với sinh viên (chuẩn đầu ra),0/3,3,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,eaf4a9db-a8fb-49d9-924f-6443f3f02f7e
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/3/1,3001,b90c772e-4b45-4179-80e5-ff9a866b89ce,3d4df4d1-ed53-427d-86a9-9ec2e4dda86f
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/3/1,3001,eaf4a9db-a8fb-49d9-924f-6443f3f02f7e,e1dffb08-c510-4cd8-9c30-e850b1ae115b
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/3/2,3002,eaf4a9db-a8fb-49d9-924f-6443f3f02f7e,242e6b36-239b-44ad-af55-423ac9d10006
125/QD/DHCNTT/DTDH,khoan,Khoản 59,,0/3/59,3059,eaf4a9db-a8fb-49d9-924f-6443f3f02f7e,3275dc8c-0c4c-458e-a7da-c8a23dca9d89
125/QD/DHCNTT/DTDH,dieu,Điều 4,Chƣơng trình giảng dạy tiếng Anh của trƣờng,0/4,4,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,56d5cfb0-ccc5-4d5b-95e1-4a0f191e7416
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/4/1,4001,56d5cfb0-ccc5-4d5b-95e1-4a0f191e7416,74a5a6f8-b696-44ce-bb0b-7a34f1b93c10
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/4/2,4002,56d5cfb0-ccc5-4d5b-95e1-4a0f191e7416,42e8b410-e752-46ed-8d40-b6a3a6fe5115
125/QD/DHCNTT/DTDH,khoan,Khoản 3,,0/4/3,4003,56d5cfb0-ccc5-4d5b-95e1-4a0f191e7416,1b6052f8-e907-4171-afba-cb06b436c09e
125/QD/DHCNTT/DTDH,dieu,Điều 5,Kiểm tra xếp lớp đầu khóa,0/5,5,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,ba007591-de9e-4bde-aa69-8ff39b1e2572
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/5/1,5001,ba007591-de9e-4bde-aa69-8ff39b1e2572,31ad973a-233c-4a6b-baa8-be7a73a59b40
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/5/2,5002,ba007591-de9e-4bde-aa69-8ff39b1e2572,2acb0f8f-0186-4d63-82b8-cc24f1a0e671
125/QD/DHCNTT/DTDH,khoan,Khoản 3,,0/5/3,5003,ba007591-de9e-4bde-aa69-8ff39b1e2572,0d58a46f-5596-4333-a9a0-ef3e019ea7f5
125/QD/DHCNTT/DTDH,khoan,Khoản 4,,0/5/4,5004,ba007591-de9e-4bde-aa69-8ff39b1e2572,1754cd0e-0b37-428d-bb25-cac6f41491ec
125/QD/DHCNTT/DTDH,dieu,Điều 6,Các chứng chỉ tiếng Anh đƣợc công nhận,0/6,6,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,80d14e0c-9b36-4efb-ab1a-f1ee850be9df
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/6/1,6001,80d14e0c-9b36-4efb-ab1a-f1ee850be9df,ef769263-cdcb-495d-b13f-d4ba19abfda4
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/6/2,6002,80d14e0c-9b36-4efb-ab1a-f1ee850be9df,8edfd5ce-7150-42f2-ae57-d7418890b519
125/QD/DHCNTT/DTDH,khoan,Khoản 3,,0/6/3,6003,80d14e0c-9b36-4efb-ab1a-f1ee850be9df,addd583e-1abe-4b39-ac7b-855dbfa6a5e6
125/QD/DHCNTT/DTDH,khoan,Khoản 4,,0/6/4,6004,80d14e0c-9b36-4efb-ab1a-f1ee850be9df,35cf4761-c1f9-4522-abbf-242691de2e5a
125/QD/DHCNTT/DTDH,dieu,Điều 7,Tổ chức lớp học,0/7,7,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,ec352e0b-030d-42f9-9b7e-93091a0a0c21
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/7/1,7001,ec352e0b-030d-42f9-9b7e-93091a0a0c21,d34469b0-cbf7-442d-be32-4fa18c6e1cbf
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/7/2,7002,ec352e0b-030d-42f9-9b7e-93091a0a0c21,b633b1c4-c46e-48a9-bd18-79c0402ec9cc
125/QD/DHCNTT/DTDH,dieu,Điều 8,Tổ chức giảng dạy,0/8,8,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,e5254bea-db27-4580-b967-52b8d09d13f3
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/8/1,8001,e5254bea-db27-4580-b967-52b8d09d13f3,00dec434-35ac-477e-8428-54cbb0de069f
125/QD/DHCNTT/DTDH,khoan,Khoản 2,,0/8/2,8002,e5254bea-db27-4580-b967-52b8d09d13f3,c2edc683-3a85-4261-9541-725b8e8aef02
125/QD/DHCNTT/DTDH,khoan,Khoản 3,,0/8/3,8003,e5254bea-db27-4580-b967-52b8d09d13f3,0b3292a5-ed7c-4246-a26b-f248a6b0389c
125/QD/DHCNTT/DTDH,dieu,Điều 9,Yêu cầu về cán bộ giảng dạy,0/9,9,00bd9e43-7621-4751-9a78-aa08fcc3f8f5,a0847f7f-a101-4fb5-81f1-695c86d6618c
125/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/9/1,9001,a0847f7f-a101-4fb5-81f1-695c86d6618c,d620fd72-7b7e-4989-9b84-94dbaf12c1ac
128/QD/DHCNTT/DTDH,chuong,Chương,,0,0,,748adefa-8a2d-49d1-b7f9-9424aacca903
128/QD/DHCNTT/DTDH,dieu,Điều 1,Ban hành kèm theo Quyết định này “Quy định dạy và học ngoại ngữ đối với hệ,0/1,1,748adefa-8a2d-49d1-b7f9-9424aacca903,5ad22b8c-03ff-4618-8c43-f03621d716b2
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/1/1,1001,5ad22b8c-03ff-4618-8c43-f03621d716b2,5fe9357b-0537-4a54-bbb9-458e8e9d8c65
128/QD/DHCNTT/DTDH,dieu,Điều 2,Quyết định này có hiệu lực bắt đầu từ học kỳ I năm học 2016-2017. Quyết định,0/2,2,748adefa-8a2d-49d1-b7f9-9424aacca903,db6ae416-74bc-495a-997b-50757a8607fc
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/2/1,2001,db6ae416-74bc-495a-997b-50757a8607fc,faff04c6-418f-478b-9c73-7d938814ee45
128/QD/DHCNTT/DTDH,dieu,Điều 3,"Các Ông/Bà Trưởng các Phòng, Ban, Khoa, Bộ môn có liên quan chịu trách",0/3,3,748adefa-8a2d-49d1-b7f9-9424aacca903,4ec1dd99-84bc-431e-a494-19d2f3eb9406
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,0/3/1,3001,4ec1dd99-84bc-431e-a494-19d2f3eb9406,3cdd9d10-a05c-426a-b2af-510527f2206f
128/QD/DHCNTT/DTDH,chuong,Chương 1,,1,1,,781252ff-2b81-41c6-8fb4-b65e135e20a2
128/QD/DHCNTT/DTDH,dieu,Điều 1,Phạm vi điều chỉnh và đối tượng áp dụng,1-Jan,1001,781252ff-2b81-41c6-8fb4-b65e135e20a2,57da5c57-2ff9-4773-831e-efb5a3a584c4
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,1/1/2001,1001,57da5c57-2ff9-4773-831e-efb5a3a584c4,a0235869-5c5b-4d53-a667-b133c8a66655
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,1/1/2002,1002,57da5c57-2ff9-4773-831e-efb5a3a584c4,1cf3c016-035c-4ebb-9006-08e304f9775d
128/QD/DHCNTT/DTDH,dieu,Điều 2,Ngoại ngữ được đào tạo,2-Jan,1002,781252ff-2b81-41c6-8fb4-b65e135e20a2,05f8bc90-5648-484b-b0cc-1470fc1a6f03
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,1/2/2001,2001,05f8bc90-5648-484b-b0cc-1470fc1a6f03,58b2afb7-f204-4617-871d-95a8bcc82d16
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,1/2/2002,2002,05f8bc90-5648-484b-b0cc-1470fc1a6f03,ebbf188c-fec8-43cd-9cd2-e7089e56b429
128/QD/DHCNTT/DTDH,dieu,Điều 3,Mục đích của chương trình giảng dạy tiếng Anh và ngoại ngữ khác,3-Jan,1003,781252ff-2b81-41c6-8fb4-b65e135e20a2,a7f1e136-1c85-4993-a1c8-48dba71d48e4
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,1/3/2001,3001,a7f1e136-1c85-4993-a1c8-48dba71d48e4,b3569080-088b-4d01-ae08-84ae5c6c8b36
128/QD/DHCNTT/DTDH,chuong,Chương 2,,2,2,,cec6d1ba-c6f9-4942-8206-db6d3a86a4bf
128/QD/DHCNTT/DTDH,dieu,Điều 4,Chương trình giảng dạy tiếng Anh,4-Feb,2004,cec6d1ba-c6f9-4942-8206-db6d3a86a4bf,d830b2a1-a00d-42f1-943f-def14d37bd82
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,2/4/2001,4001,d830b2a1-a00d-42f1-943f-def14d37bd82,9af1b6aa-415c-4c1a-bc27-8d1011df4aad
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,2/4/2002,4002,d830b2a1-a00d-42f1-943f-def14d37bd82,a47921a2-0fe8-4a67-a0e0-6afde51d1138
128/QD/DHCNTT/DTDH,dieu,Điều 5,Kiểm tra xếp lớp đầu khóa,5-Feb,2005,cec6d1ba-c6f9-4942-8206-db6d3a86a4bf,68cf53ec-6596-4734-85f6-d61b203c828a
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,2/5/2001,5001,68cf53ec-6596-4734-85f6-d61b203c828a,36b7182d-3694-47c3-b02b-e25948bba16e
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,2/5/2002,5002,68cf53ec-6596-4734-85f6-d61b203c828a,036ff013-d160-4649-a876-529da815cce7
128/QD/DHCNTT/DTDH,khoan,Khoản 3,,2/5/2003,5003,68cf53ec-6596-4734-85f6-d61b203c828a,0f58662a-8ee2-4152-b82e-5b4d8545d169
128/QD/DHCNTT/DTDH,khoan,Khoản 4,,2/5/2004,5004,68cf53ec-6596-4734-85f6-d61b203c828a,2104d68e-e396-49fa-8608-42eb20d7b40c
128/QD/DHCNTT/DTDH,dieu,Điều 6,Xét miễn học các môn học tiếng Anh trong chương trình đào tạo,6-Feb,2006,cec6d1ba-c6f9-4942-8206-db6d3a86a4bf,1ac50498-67fb-48a8-a02d-4ab5238f5154
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,2/6/2001,6001,1ac50498-67fb-48a8-a02d-4ab5238f5154,9e722ae5-d6e1-41f9-8e3b-df8d0a16c534
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,2/6/2002,6002,1ac50498-67fb-48a8-a02d-4ab5238f5154,89fdcf74-c7c8-4a9f-95cb-55d6cb5d1c0d
128/QD/DHCNTT/DTDH,khoan,Khoản 3,,2/6/2003,6003,1ac50498-67fb-48a8-a02d-4ab5238f5154,e99df372-3678-4a15-a3ba-303799adb159
128/QD/DHCNTT/DTDH,khoan,Khoản 4,,2/6/2004,6004,1ac50498-67fb-48a8-a02d-4ab5238f5154,c8e27837-21bf-45f4-8dc8-f7888fd5598d
128/QD/DHCNTT/DTDH,dieu,Điều 7,Tổ chức lớp học,7-Feb,2007,cec6d1ba-c6f9-4942-8206-db6d3a86a4bf,ea0199bb-18eb-41b8-aa29-3d647c21d64c
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,2/7/2001,7001,ea0199bb-18eb-41b8-aa29-3d647c21d64c,fc6ad03b-9a4a-4fcc-b129-0add7feda693
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,2/7/2002,7002,ea0199bb-18eb-41b8-aa29-3d647c21d64c,138b9c09-2b81-442e-b58a-c64d47834bc8
128/QD/DHCNTT/DTDH,chuong,Chương 3,,3,3,,0642a1aa-784f-41dc-9dd8-4ad1def279c9
128/QD/DHCNTT/DTDH,dieu,Điều 10,Quyền lợi của sinh viên học TACM,10-Mar,3010,0642a1aa-784f-41dc-9dd8-4ad1def279c9,be45d0ae-8cb1-4e0f-933c-7780be256802
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,3/10/2001,10001,be45d0ae-8cb1-4e0f-933c-7780be256802,d84a748f-ee01-4fa4-93fe-22bb2c7fc246
128/QD/DHCNTT/DTDH,dieu,Điều 8,Tổ chức giảng dạy,8-Mar,3008,0642a1aa-784f-41dc-9dd8-4ad1def279c9,85a76a2e-f945-4e48-95dd-c0ffcf21aae6
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,3/8/2001,8001,85a76a2e-f945-4e48-95dd-c0ffcf21aae6,178f43b2-6311-4ce7-8527-e00e8b07de78
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,3/8/2002,8002,85a76a2e-f945-4e48-95dd-c0ffcf21aae6,173eef69-56dc-4106-a0ce-633949e99abd
128/QD/DHCNTT/DTDH,khoan,Khoản 3,,3/8/2003,8003,85a76a2e-f945-4e48-95dd-c0ffcf21aae6,1d01befb-1399-43b1-8af7-713f16a71319
128/QD/DHCNTT/DTDH,dieu,Điều 9,Yêu cầu về cán bộ giảng dạy,9-Mar,3009,0642a1aa-784f-41dc-9dd8-4ad1def279c9,c2ec80d0-896d-470d-a95b-56f68a373ddf
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,3/9/2001,9001,c2ec80d0-896d-470d-a95b-56f68a373ddf,2037c4fb-a118-4df1-8c8a-5963ba1e2f29
128/QD/DHCNTT/DTDH,chuong,Chương 4,,4,4,,0a979521-04e3-4a5d-9695-67690960ab3d
128/QD/DHCNTT/DTDH,dieu,Điều 11,Chuẩn quá trình về ngoại ngữ,11-Apr,4011,0a979521-04e3-4a5d-9695-67690960ab3d,ee395c75-098a-46a9-86a3-1899e3e7948f
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,4/11/2001,11001,ee395c75-098a-46a9-86a3-1899e3e7948f,8434bee8-e609-420c-bf68-ef5975ca7824
128/QD/DHCNTT/DTDH,dieu,Điều 12,Chuẩn đầu ra về ngoại ngữ,12-Apr,4012,0a979521-04e3-4a5d-9695-67690960ab3d,86c420bd-bc75-4708-b175-6a84f705555b
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,4/12/2001,12001,86c420bd-bc75-4708-b175-6a84f705555b,345cefa3-4c64-42fa-bf4f-4a11d70e35a3
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,4/12/2002,12002,86c420bd-bc75-4708-b175-6a84f705555b,6511bf87-514b-4af6-ab40-8378f5f3e9cd
128/QD/DHCNTT/DTDH,khoan,Khoản 3,,4/12/2003,12003,86c420bd-bc75-4708-b175-6a84f705555b,db77998e-10f4-4eef-a0c9-515e7e4796b8
128/QD/DHCNTT/DTDH,chuong,Chương 5,,5,5,,3da2c57b-e8c0-4891-838e-b63ab896d828
128/QD/DHCNTT/DTDH,dieu,Điều 13,Trách nhiệm của Phòng Đào tạo Đại học,13-May,5013,3da2c57b-e8c0-4891-838e-b63ab896d828,a2d29b8e-0050-4e62-824f-471c3fcfba4e
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,5/13/2001,13001,a2d29b8e-0050-4e62-824f-471c3fcfba4e,96445e23-ee43-4cc6-8dcb-410d6e76d218
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,5/13/2002,13002,a2d29b8e-0050-4e62-824f-471c3fcfba4e,ab898d18-73c7-458e-8c49-0f9544d906ee
128/QD/DHCNTT/DTDH,khoan,Khoản 3,,5/13/2003,13003,a2d29b8e-0050-4e62-824f-471c3fcfba4e,0c880e04-3e66-49fa-be10-e9e7fada2ba2
128/QD/DHCNTT/DTDH,khoan,Khoản 4,,5/13/2004,13004,a2d29b8e-0050-4e62-824f-471c3fcfba4e,c1db07b3-0697-4aba-8ac9-767a211ce7a5
128/QD/DHCNTT/DTDH,dieu,Điều 14,"Trách nhiệm của Bộ môn Anh văn, Trung tâm Ngoại ngữ",14-May,5014,3da2c57b-e8c0-4891-838e-b63ab896d828,b3c3c444-f1b3-45f0-b21c-d552817be5f7
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,5/14/2001,14001,b3c3c444-f1b3-45f0-b21c-d552817be5f7,917d2d06-cab8-4f5a-90a5-53087a6653e1
128/QD/DHCNTT/DTDH,khoan,Khoản 2,,5/14/2002,14002,b3c3c444-f1b3-45f0-b21c-d552817be5f7,58ea6a82-6b87-4126-98f4-ddebcfdcabc3
128/QD/DHCNTT/DTDH,khoan,Khoản 3,,5/14/2003,14003,b3c3c444-f1b3-45f0-b21c-d552817be5f7,70c0785b-c694-4f8b-8ada-f830ba4c1374
128/QD/DHCNTT/DTDH,khoan,Khoản 4,,5/14/2004,14004,b3c3c444-f1b3-45f0-b21c-d552817be5f7,52c6d358-1688-433f-9d51-d2507049daf9
128/QD/DHCNTT/DTDH,dieu,Điều 15,Trách nhiệm của các Khoa/Bộ môn trực thuộc Trường,15-May,5015,3da2c57b-e8c0-4891-838e-b63ab896d828,1332e930-277a-45e0-a8cb-4ba5c063bed0
128/QD/DHCNTT/DTDH,khoan,Khoản 1,,5/15/2001,15001,1332e930-277a-45e0-a8cb-4ba5c063bed0,f6ff41de-fe8e-4e11-8c7f-65d261931ba5
128/QD/DHCNTT/DTDH,chuong,Chương 6,,6,6,,4d6ba44c-3301-40af-8c5f-673e41a82ab2
141/QD/DHCNTT16/3/2018QUY,chuong,Chương,,0,0,,d55c6a65-5b62-4871-9af7-eb430f36885f
141/QD/DHCNTT16/3/2018QUY,dieu,Điều 1,Ban hành kèm theo Quyết định này “Quy định đào tạo ngoại ngữ đối với hệ,0/1,1,d55c6a65-5b62-4871-9af7-eb430f36885f,1e48de73-fe3e-4ea2-b56c-ecaf46f81e00
141/QD/DHCNTT16/3/2018QUY,khoan,Khoản 1,,0/1/1,1001,1e48de73-fe3e-4ea2-b56c-ecaf46f81e00,72be11d3-7c7e-4a7d-8995-f820b0b76597
141/QD/DHCNTT16/3/2018QUY,dieu,Điều 2,"Quyết định này thay thế Quyết định số 888/QĐ-ĐHCNTT, ngày 15/12/2017",0/2,2,d55c6a65-5b62-4871-9af7-eb430f36885f,b2c7c942-20ae-4d36-b04c-eabc6db098f9
141/QD/DHCNTT16/3/2018QUY,khoan,Khoản 1,,0/2/1,2001,b2c7c942-20ae-4d36-b04c-eabc6db098f9,eeb785d9-6cc2-407c-bec9-a2a99a7d8bfc
141/QD/DHCNTT16/3/2018QUY,dieu,Điều 3,"Các Ông/Bà Trưởng các Phòng, Ban, Khoa, Bộ môn có liên quan chịu trách",0/3,3,d55c6a65-5b62-4871-9af7-eb430f36885f,7f99ba4c-76a4-471a-8882-da837a2f61b6
141/QD/DHCNTT16/3/2018QUY,khoan,Khoản 1,,0/3/1,3001,7f99ba4c-76a4-471a-8882-da837a2f61b6,97ff4a18-bd28-41d9-b827-9c61f1ac0d7f
