code,date,summary,pdf
14/2017/QĐ-UBND,19/06/2017,"Ban hành Quy định về tiêu chí xét duyệt đối tượng được mua, thuê, thuê mua nhà ở xã hội trên địa bàn tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/11/14-cm.signed.pdf
16/2017/QĐ-UBND,16/06/2017,"Sửa đổi một số nội dung của Quy định một số chính sách bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Ninh Bình ban hành kèm theo Quyết định số 26/2014/QĐ-UBND ngày 19/9/2014 của UBND tỉnh Ninh Bình",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/10/16nb.signed.pdf
01/2017/QĐ-UBND,16/06/2017,Về việc điều chỉnh bảng giá các loại đất trên địa bàn 07 quận thành phố Hải Phòng 05 năm (2015-2019),https://datafiles.chinhphu.vn/cpp/files/vbpq/2018/01/01hp.signed.pdf
13/2017/QĐ-UBND,19/05/2017,"Sửa đổi, bổ sung một số điều của Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Cà Mau ban hành kèm theo Quyết định số 62/2015/QĐ-UBND ngày 31 tháng 12 năm 2015 của Ủy ban nhân dân tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/09/13cm.signed.pdf
10/2017/QĐ-UBND,19/04/2017,Ban hành Quy định chi tiết việc cưỡng chế thi hành quyết định giải quyết tranh chấp đất đai trên địa bàn tỉnh Cà Mau,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/10cm.signed.pdf
23/2017/QĐ-UBND,10/04/2017,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2017 trên địa bàn huyện Cát Tiên, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/23ld.signed.pdf
22/2017/QĐ-UBND,10/04/2017,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2017 trên địa bàn huyện Đạ Tẻh, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/22ld.signed.pdf
21/2017/QĐ-UBND,10/04/2017,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2017 trên địa bàn huyện Đạ Huoai, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/21ld.signed.pdf
20/2017/QĐ-UBND,10/04/2017,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2017 trên địa bàn huyện Đam Rông, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/20ld.signed.pdf
19/2017/QĐ-UBND,10/04/2017,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2017 trên địa bàn huyện Lạc Dương, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/19ld.signed.pdf
18/2017/QĐ-UBND,10/04/2017,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2017 trên địa bàn huyện Bảo Lâm, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/18ld.signed.pdf
17/2017/QĐ-UBND,10/04/2017,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2017 trên địa bàn thành phố Đà Lạt, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/17ld.signed.pdf
13/2017/QĐ-UBND,31/03/2017,"Về việc ban hành một số quy định về đăng ký, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất; đăng ký biến động về sử dụng đất, sở hữu tài sản gắn liền với đất cho các tổ chức trên địa bàn thành phố Hà Nội",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/13-17.pdf
12/2017/QĐ-UBND,31/03/2017,"Ban hành Quy định một số nội dung về đăng ký, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất cho hộ gia đình, cá nhân, cộng đồng dân cư, người Việt Nam định cư ở nước ngoài, cá nhân nước ngoài; chuyển mục đích sử dụng đất vườn, ao liền kề và đất nông nghiệp xen kẹt trong khu dân cư sang đất ở trên địa bàn thành phố Hà Nội",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/12hnoi.signed.pdf
11/2017/QĐ-UBND,31/03/2017,"Về việc ban hành quy định một số nội dung về thu hồi đất, giao đất, cho thuê đất, chuyển mục đích sử dụng đất để thực hiện dự án đầu tư trên địa bàn thành phố Hà Nội",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/11-17.pdf
10/2017/QĐ-UBND,29/03/2017,"Ban hành quy định các nội dung thuộc thẩm quyền của Ủy ban nhân dân thành phố Hà Nội về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn thành phố Hà Nội",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/10-17.pdf
07/2017/QĐ-UBND,29/03/2017,"Về việc ban hành Quy chế phối hợp giữa Văn phòng Đăng ký đất đai, Chi nhánh Văn phòng Đăng ký đất đai với Phòng Tài nguyên và Môi trường, UBND cấp huyện, cơ quan tài chính, cơ quan thuế và các cơ quan, đơn vị khác có liên quan trong việc thực hiện một số nhiệm vụ của Văn phòng Đăng ký đất đai trực thuộc Sở Tài nguyên và Môi trường tỉnh Ninh Bình",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/07-nb.signed.pdf
19/2017/QĐ-UBND,23/03/2017,Quy định về hệ số điều chỉnh giá đất năm 2017 trên địa bàn thành phố Hồ Chí Minh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/19-17.signed.pdf
14/2017/QĐ-UBND,23/03/2017,"Về việc ban hành quy định giá bồi thường cây trồng, hoa màu gắn liền với đất khi Nhà nước thu hồi đất trên địa bàn tỉnh Đắk Lắk",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/14-dlak.signed.pdf
04/2017/QĐ-UBND,15/03/2017,"V/v Quy định hệ số điều chỉnh giá đất năm 2017 để xác định giá đất tính thu tiền sử dụng đất, tiền thuê đất, giá khởi điểm để đấu giá đất trên địa bàn tỉnh Ninh Bình",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/04nb.signed.pdf
08/2017/QĐ-UBND,10/03/2017,Về việc quy định Hệ số điều chỉnh giá đất năm 2017 trên địa bàn tỉnh Hà Tĩnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/08ht.signed.pdf
09/2017/QĐ-UBND,09/03/2017,"Ban hành Quy định về trình tự, thủ tục giải quyết tranh chấp đất đai trên địa bàn tỉnh An Giang",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/09-ag.signed.pdf
06/2017/QĐ-UBND,03/03/2017,"Về việc Ban hành giá xây dựng mới nhà ở, nhà tạm, vật kiến trúc làm cơ sở xác định giá trị bồi thường, hỗ trợ khi nhà nước thu hồi đất trên địa bàn thành phố Hà Nội",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/06-17.pdf
11/2017/QĐ-UBND,27/02/2017,"Ban hành Bàng giá đất điều chỉnh trên địa bàn huyện Đơn Dương, tỉnh Lâm Đồng áp dụng trong chu kỳ theo Quyết định số 69/2014/QĐ-UBND ngày 19 tháng 12 năm 2014 của UBND tỉnh Lâm Đồng ban hành Bảng giá các loại đất trên địa bàn các huyện, thành phố Bảo Lộc và thành phố Đà Lạt - tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/11ld.signed.pdf
10/2017/QĐ-UBND,27/02/2017,"Điều chỉnh, bổ sung Bảng giá các loại đất trên địa bàn thành phố Bảo Lộc, tỉnh Lâm Đồng ban hành kèm theo Quyết định số 69/2014/QĐ-UBND ngày 19 tháng 12 năm 2014 của UBND tỉnh Lâm Đồng ban hành Bảng giá các loại đất trên địa bàn các huyện, thành phố Bảo Lộc và thành phố Đà Lạt - tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/10ld.signed.pdf
09/2017/QĐ-UBND,27/02/2017,"Điều chỉnh, bổ sung Bảng giá các loại đất trên địa bàn huyện Di Linh, tỉnh Lâm Đồng ban hành kèm theo Quyết định số 69/2014/QĐ-UBND ngày 19 tháng 12 năm 2014 của UBND tỉnh Lâm Đồng ban hành Bảng giá các loại đất trên địa bàn các huyện, thành phố Bảo Lộc và thành phố Đà Lạt - tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/09ld.signed.pdf
08/2017/QĐ-UBND,27/02/2017,"Về việc sửa đổi, bổ sung một số điều của Quy định Bảng giá các loại đất trên địa bàn tỉnh Bến Tre giai đoạn 2015 - 2019 ban hành kèm theo Quyết định số 35/2014/QĐ-UBND ngày 19 tháng 12 năm 2014 của Ủy ban nhân dân tỉnh Bến Tre",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/08btre.signed.pdf
08/2017/QĐ-UBND,27/02/2017,"Điều chỉnh, bổ sung Bàng giá các loại đất trên địa bàn huyện Lâm Hà, tỉnh Lâm Đồng ban hành kèm theo Quyết định số 69/2014/QĐ-UBND ngày 19 tháng 12 năm 2014 của UBND tỉnh Lâm Đồng ban hành Bảng giá các loại đất trên địa bàn các huyện, thành phố Bảo Lộc và thành phố Đà Lạt - tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/08ld.signed.pdf
07/2017/QĐ-UBND,27/02/2017,"Ban hành Bàng giá đất điều chỉnh trên địa bàn huyện Đức Trọng, tỉnh Lâm Đồng áp dụng trong chu kỳ theo Quyết định số 69/2014/QĐ-UBND ngày 19 tháng 12 năm 2014 của UBND tỉnh Lâm Đồng ban hành Bảng giá các loại đất trên địa bàn các huyện, thành phố Bảo Lộc và thành phố Đà Lạt - tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/07ld.signed.pdf
04/2017/QĐ-UBND,24/02/2017,Ban hành quy định về đấu giá quyền sử dụng đất để giao đất có thu tiền sử dụng đất hoặc cho thuê đất trên địa bàn thành phố Hà Nội.,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/04-17.pdf
05/2017/QĐ-UBND,23/01/2017,Về việc quy định hệ số điều chỉnh giá đất làm cơ sở xác định nghĩa vụ tài chính đối với người sử dụng đất trên địa bàn tỉnh Bến Tre năm 2017,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/05bt.signed.pdf
04/2017/QĐ-UBND,20/01/2017,"Về ban hành bộ Đơn giá sản phẩm đo đạc bản đồ, xây dựng cơ sở dữ liệu địa chính và đăng ký cấp giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất trên địa bàn Thành phố Hồ Chí Minh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/05/04-17.signed.pdf
01/2017/QĐ-UBND,03/01/2017,"Ban hành hệ số K điều chỉnh giá đất đối với nhà ở cũ riêng lẻ thuộc sở hữu nhà nước có khả năng sinh lợi cao tại vị trí mặt đường, mặt phố khi bán nhà và cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất trên địa bàn thành phố Hà Nội.",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/01-17.pdf
48/2016/QĐ-UBND,30/12/2016,Về hệ số điều chỉnh giá đất năm 2017 trên địa bàn tỉnh Vĩnh Phúc,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/48vp.signed.pdf
57/2016/QĐ-UBND,29/12/2016,"Sửa đổi, bổ sung một số nội dung quy định ban hành kèm theo Quyết định số 72/2014/QĐ-UBND ngày 24/10/2014 của UBND tỉnh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/57-ht.signed.pdf
41/2016/QĐ-UBND,28/12/2016,"Điều chỉnh, bổ sung Bảng giá đất 05 năm (2015-2019) trên địa bàn tỉnh Phú Thọ ban hành kèm theo Quyết định số 24/2014/QĐ-UBND ngày 29/12/2014 của UBND tỉnh Phú Thọ",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/41-pt.signed.pdf
103/2016/QĐ-UBND,23/12/2016,Ban hành Quy định về định mức sử dụng đất trên địa bàn tỉnh An Giang,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/103-ag.signed.pdf
54/2016/QĐ-UBND,23/12/2016,"Ban hành Đơn giá bồi thường nhà, vật kiến trúc, công trình xây dựng khác và di chuyển mồ mả khi Nhà nước thu hồi đất trên địa bàn tỉnh Hà Nam năm 2017",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/02/54hn.signed.pdf
59/2016/QĐ-UBND,21/12/2016,"Ban hành Quy định việc thu nộp, quản lý, sử dụng kinh phí để bảo vệ, phát triển đất trồng lúa khi chuyển mục đích đất chuyên trồng lúa nước sang đất phi nông nghiệp trên địa bàn tỉnh Hà Nam",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/59-hn.signed.pdf
54/2016/QĐ-UBND,21/12/2016,"Ban hành Đơn giá bồi thường nhà, vật kiến trúc, công trình xây dựng khác và di chuyển mồ mả khi Nhà nước thu hồi đất trên địa bàn tỉnh Hà Nam năm 2017",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/54-hn.signed.pdf
41/2016/QĐ-UBND,19/12/2016,Ban hành bổ sung giá đất vào Bảng giá các loại đất năm 2015 ban hành kèm theo Quyết định số 31/2014/QĐ-UBND ngày 19/12/2014 của Ủy ban nhân dân tỉnh Cà Mau,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/41-cm.signed.pdf
39/2016/QĐ-UBND,16/12/2016,V/v quy định hệ số điều chỉnh giá đất năm 2017 trên địa bàn tỉnh Phú Thọ,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/39pt.signed.pdf
31/2016/NQ-HĐND,14/12/2016,Về việc chấp thuận danh mục dự án phải thu hồi đất và phê duyệt danh mục dự án không thuộc diện thu hồi đất nhưng chuyển mục đích sử dụng dưới 10 ha đất trồng lúa vào mục đích khác thuộc kế hoạch sử dụng đất năm 2017 trên địa bàn tỉnh Nam Định,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/02/31nq-nd.signed.pdf
44/2016/QĐ-UBND,12/12/2016,"Về việc điều chỉnh, bổ sung giá các loại đất trên địa bàn tỉnh Vĩnh Phúc đã được phê duyệt tại Quyết định số 61/2014/QĐ-UBND ngày 31/12/2014 của UBND tỉnh Vĩnh Phúc",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/44vp.signed.pdf
51/2016/NQ-HĐND,09/12/2016,"Về việc ban hành danh mục dự án cần thu hồi đất và dự án có sử dụng đất trồng lúa, đất rừng phòng hộ năm 2017",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/51hdnd-ag.signed.pdf
52/2016/QĐ-UBND,06/12/2016,"Bổ sung giá đất một số đoạn đường, tuyến đường vào Mục B - Bảng phân loại đường và giá đất ở đô thị ban hành kèm theo Quyết định số 41/2014/QĐ-UBND ngày 30/12/2014 của UBND tỉnh về việc ban hành bảng giá các loại đất trên địa bàn thành phố Pleiku năm 2015 (áp dụng trong giai đoạn 2015-2019)",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/52gl.signed.pdf
51/2016/QĐ-UBND,06/12/2016,"Bổ sung giá đất một số đoạn đường, tuyến đường vào Mục B - Bảng phân loại đường và giá đất ở đô thị ban hành kèm theo Quyết định số 26/2014/QĐ-UBND ngày 30/12/2014 của UBND tỉnh về việc ban hành bảng giá các loại đất trên địa bàn thị xã Ayun Pa, tỉnh Gia Lai năm 2015 (áp dụng trong giai đoạn 2015-2019)",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/51gl.signed.pdf
47/2016/QĐ-UBND,08/11/2016,Về việc phê duyệt mức hỗ trợ tự lo tái định cư bằng tiền đối với trường hợp được bố trí nhà tái định cư,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/47hnoi.signed.pdf
33/2016/QĐ-UBND,31/10/2016,"Sửa đổi Điều 5, Quy chế phối hợp giữa Trung tâm Phát triển quỹ đất tỉnh Cà Mau với các cơ quan, đơn vị có liên quan trong công tác bồi thường, hỗ trợ và tái định cư; quản lý và khai thác quỹ đất; đấu giá quyền sử dụng đất trên địa bàn tỉnh Cà Mau ban hành kèm theo Quyết định số 10/2016/QĐ-UBND ngày 28 tháng 4 năm 2016 của Ủy ban nhân dân tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/04/33cm.signed.pdf
70/2016/QĐ-UBND,14/10/2016,"Về việc ban hành Quy định việc lập dự toán, sử dụng và thanh quyết toán kinh phí tổ chức thực hiện bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh An Giang",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/70ag.signed.pdf
135/2016/NĐ-CP,09/09/2016,"Sửa đổi, bổ sung một số điều của các Nghị định quy định về thu tiền sử dụng đất, thu tiền thuê đất, thuế mặt nước",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/09/135.signed.pdf
43/2016/QĐ-UBND,05/08/2016,"Ban hành Quy định lộ giới và các chỉ tiêu chủ yếu về quản lý quy hoạch, xây dựng đối với nhà ờ, công trình riêng lẻ trên địa bàn thị trấn Mađaguôi, huyện Đạ Huoai, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/43ld.signed.pdf
37/2016/QĐ-UBND,05/08/2016,"Về việc ban hành Quy định trình tự, thủ tục xét duyệt và tiêu chí lựa chọn đối tượng mua, thuê, thuê mua nhà ở xã hội trên địa bàn tỉnh An Giang",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/37ag.signed.pdf
20/2016/QĐ-UBND,05/08/2016,Ban hành Quy chế đấu giá quyền sử dụng đất để giao đất có thu tiền sử dụng đất hoặc cho thuê đất trên địa bàn tỉnh Ninh Bình,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/20nb.signed.pdf
15/2016/NQ-HĐND,04/08/2016,"Về việc Quy định mức thu tiền bảo vệ, phát triển đất chuyên trồng lúa trên địa bàn tỉnh Ninh Bình",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/15hdnd-nb.signed.pdf
23/2016/NQ-HĐND,03/08/2016,Về việc ban hành danh mục bổ sung dự án cần thu hồi đất và dự án có sử dụng đất trồng lúa năm 2016,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/23hdnd-ag.signed.pdf
17/2016/NQ-HĐND,21/07/2016,Quy định tỷ lệ điều tiết khoản thu tiền đấu giá quyền sử dụng đất các khu đô thị tại thị trấn trung tâm các huyện trên địa bàn tỉnh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/17-nd.signed.pdf
79/2016/NĐ-CP,01/07/2016,"Quy định điều kiện kinh doanh dịch vụ đào tạo, bồi dưỡng kiến thức chuyên môn, nghiệp vụ quản lý nhà chung cư, kiến thức hành nghề môi giới bất động sản, điều hành sàn giao dịch bất động sản",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/07/79.signed.pdf
31/2016/QĐ-UBND,30/06/2016,Về việc ban hành Quy chế đấu giá quyền sử dụng đất để giao đất có thu tiền sử dụng đất hoặc cho thuê đất áp dụng trên địa bàn tỉnh An Giang,https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/02/31ag.signed.pdf
03/2016/NQ-HĐND,23/06/2016,"Về việc phê duyệt mức thu tiền bảo vệ, phát triển đất trồng lúa khi chuyển từ đất chuyên trồng lúa nước sang sử dụng vào mục đích phi nông nghiệp trên địa bàn tỉnh Trà Vinh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2017/03/03-tv.signed.pdf
26/2016/QĐ-UBND,31/05/2016,Về việc ban hành hệ số điều chỉnh giá đất áp dụng năm 2016 trên địa bàn tỉnh An Giang,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/12/26ag.signed.pdf
23/2016/QĐ-UBND,24/05/2016,Về việc bổ sung Quy định về thời hạn áp dụng đối với giá đất tại Quyết định số 43/2014/QĐ-UBND ngày 22/12/2014 của UBND tỉnh Ban hành quy định bảng giá các loại đất trên địa bàn tỉnh Đắk Lắk,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/12/23dlak.signed.pdf
09/2016/QĐ-UBND,20/05/2016,"Ban hành Quy định mức trích, nội dung chi và mức chi cho công tác tổ chức thực hiện bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Bắc Kạn",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/09/09-bk.signed.pdf
28/2016/QĐ-UBND,18/05/2016,"Về việc sửa đổi, bổ sung một số điều của bản Quy định về giao đất xây dựng nhà ở, hạn mức giao đất ở, hạn mức công nhận diện tích đất ở và diện tích chia, tách thửa đất ở tối thiểu; hạn mức giao đất trống đồi núi trọc, đất có mặt nước thuộc nhóm đất chưa sử dụng cho hộ gia đình, cá nhân trên địa bàn tỉnh Vĩnh Phúc ban hành kèm theo Quyết định số 42/2014/QĐ-UBND ngày 15/9/2014 của UBND tỉnh Vĩnh Phúc",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/12/28vp.signed.pdf
20/2016/QĐ-UBND,17/05/2016,Về việc quy định hạn mức công nhận quyền sử dụng đất nông nghiệp do tự khai hoang trên địa bàn tỉnh Bến Tre,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/09/20-bt.signed.pdf
14/2016/QĐ-UBND,16/05/2016,"Sửa đổi, bổ sung một số nội dung Quy định và Bảng giá đất ban hành kèm theo Quyết định số 50/2014/QĐ-UBND của Ủy ban nhân dân tỉnh Hà Nam",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/09/14-hn.signed.pdf
11/2016/QĐ-UBND,05/05/2016,Ban hành Quy chế đấu giá quyền sử dụng đất để giao đất có thu tiền sử dụng đất hoặc cho thuê đất trên địa bàn tỉnh Quảng Nam,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/09/11-qn.signed.pdf
10/2016/QĐ-UBND,28/04/2016,"Ban hành Quy chế phối hợp giữa Trung tâm Phát triển quỹ đất tỉnh Cà Mau với các cơ quan, đơn vị có liên quan trong công tác bồi thường, hỗ trợ và tái định cư; quản lý và khai thác quỹ đất; đấu giá quyền sử dụng đất trên địa bàn tỉnh Cà Mau",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/12/10cm.signed.pdf
15/2016/QĐ-UBND,20/04/2016,"Về việc sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 23/2014/QĐ-UBND ngày 20/6/2014 của UBND Thành phố",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/11/15-16.pdf
13/2016/QĐ-UBND,14/04/2016,"Về việc: sửa đổi, bổ sung một số điều, khoản của bản Quy định ban hành kèm theo Quyết định số 21/2014/QĐ-UBND ngày 20/6/2014 của UBND Thành phố về thu hồi đất, giao đất, cho thuê đất, chuyển mục đích sử dụng đất để thực hiện dự án đấu tư trên địa bàn thành phố Hà Nội.",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/11/13-16.pdf
06/2016/QĐ-UBND,14/04/2016,"Bổ sung một số nội dung Quy định về bồi thường, hỗ trợ và tái định cư khi nhà nước thu hồi đất trên địa bàn tỉnh Hà Nam ban hành kèm theo Quyết định số 38/2014/QĐ-UBND ngày 12 tháng 9 năm 2014 của Ủy ban nhân dân tỉnh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/08/06-hn.signed.pdf
09/2016/QĐ-UBND,25/03/2016,Quy định về hệ số điều chỉnh giá đất năm 2016 trên địa bàn Thành phố Hồ Chí Minh,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/04/09hcm.signed.pdf
06/2016/QĐ-UBND,25/03/2016,"V/v Quy định hệ số điều chỉnh giá đất năm 2016 để xác định giá đất tính thu tiền sử dụng đất, tiền thuê đất trên địa bàn tỉnh Ninh Bình",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/04/06.signed.pdf
20/2016/QĐ-UBND,18/03/2016,Ban hành Quy chế đấu giá quyền sử dụng đất ở do nhà nước quản lý để giao đất có thu tiền sử dụng đất hoặc cho thuê đất trên địa bàn tỉnh Thừa Thiên Huế,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/08/20tth.signed.pdf
19/2016/QĐ-UBND,18/03/2016,Ban hành Quy chế đấu giá quyền sử dụng đất để giao đất có thu tiền sử dụng đất hoặc cho thuê đất thực hiện dự án đầu tư trên địa bàn tỉnh Thừa Thiên Huế,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/08/19tth.signed.pdf
08/2016/QĐ-UBND,09/03/2016,"Ban hành Quy định về nguồn, mức trích kinh phí, nội dung chi, mức chi, mức chi tổ chức thực hiện bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Đắk Lắk",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/08dl.signed.pdf
11/2016/QĐ-TTg,07/03/2016,"Quy định việc quản lý, sử dụng số tiền thu được từ sắp xếp nhà, đất tại các đơn vị thuộc Bộ Công an",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/11.signed.pdf
05/2016/QĐ-UBND,07/03/2016,"V/v sửa đổi, bổ sung Quy chế đấu giá quyền sử dụng đất khi nhà nước giao đất có thu tiền sử dụng đất hoặc cho thuê đất trên địa bàn tỉnh",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/04/05bn.signed.pdf
10/2016/QĐ-UBND,01/03/2016,"Ban hành đơn giá lập, điều chỉnh quy hoạch, kế hoạch sử dụng đất trên địa bàn tỉnh Bình Phước",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/04/10bp.signed.pdf
09/2016/QĐ-UBND,01/03/2016,"Ban hành Đơn giá đo đạc địa chính, đăng ký đất đai, tài sản gắn liền với đất, lập hồ sơ địa chính, cấp giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất, xây dựng cơ sở dữ liệu địa chính trên địa bàn tỉnh Bình Phước",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/04/09bp.signed.pdf
06/2016/QĐ-UBND,29/02/2016,Về việc ban hành đơn giá định giá đất cụ thể trên địa bàn tỉnh Bình Dương,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/04/06bd.signed.pdf
06/2016/QĐ-UBND,26/02/2016,"Về việc điều chỉnh, bổ sung mức giá các loại đất định kỳ 05 năm (2015-2019)",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/06ct.signed.pdf
11/2016/QĐ-UBND,25/02/2016,Về việc quy định hệ số điều chỉnh giá đất làm cơ sở xác định nghĩa vụ tài chính đối với người sử dụng đất trên địa bàn tỉnh Bến Tre năm 2016,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/11bt.signed.pdf
05/2016/QĐ-UBND,23/02/2016,Ban hành Quy chế đấu giá quyền sử dụng đất để giao đất có thu tiền sử dụng đất hoặc cho thuê đất trên địa bàn tỉnh Hòa Bình,https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/07/05-hb.signed.pdf
21/2016/QĐ-UBND,05/02/2016,"Ban hành Bảng hệ số điều chỉnh giá đất năm 2016 trên địa bàn huyện Cát Tiên, tỉnh Lâm Đồng",https://datafiles.chinhphu.vn/cpp/files/vbpq/2016/03/21ld.signed.pdf
