so_hieu,level,title,heading,path,ordinal,content
1139,khoan,Khoản 1,,2/12/1,12001.0,"CBCT phải có mặt tại địa điểm tập trung của đơn vị tổ chức thi ít nhất 15 phút trước
giờ bắt đầu thi để nhận danh sách thi, giấy thi, giấy nháp, túi đề thi (yêu cầu kiểm tra kỹ niêm
phong túi đề) và nghe phổ biến các quy định cần thiết (trong trường hợp cần thiết)."
1139,khoan,Khoản 10,,2/12/10,12010.0,"Các CBCT kiểm tra sắp xếp bài thi theo thứ tự SV trong danh sách. Các biên bản xử
lý vi phạm (nếu có) phải kèm theo bài thi của SV. Một CBCT mang túi bài thi đến bàn giao
bài thi cho cán bộ trực thi của đơn vị tổ chức thi ngay sau mỗi buổi thi. Mỗi túi bài thi phải
được kiểm tra công khai và đối chiếu số bài và số tờ của từng bài kèm theo biên bản theo dõi
SV và các biên bản xử lý vi phạm cùng tang vật (nếu có);"
1139,khoan,Khoản 11,,2/12/11,12011.0,"Sau khi bàn giao xong bài thi, từng túi đựng bài thi được cán bộ trực thi niêm phong
và ký niêm phong. Cán bộ trực thi và 01 CBCT ghi rõ họ tên và ký vào biên bản bàn giao.
Tuyệt đối không được để nhầm lẫn hoặc mất bài thi."
1139,khoan,Khoản 12,,2/12/12,12012.0,"Đối với môn thi trắc nghiệm, ngoài trách nhiệm được quy định tại Khoản 1 Điều này,
CBCT phải thực hiện các công việc sau:
a) Nhận phiếu trả lời trắc nghiệm (TLTN), kí tên vào phiếu TLTN.
b) Phát phiếu TLTN và hướng dẫn SV điền vào phiếu TLTN.
c) Phát đề thi cho SV sao cho 2 SV ngồi cạnh nhau (theo cả hàng ngang và hàng dọc)
không có cùng mã đề thi.
d) Kiểm tra việc ghi và tô mã đề thi vào phiếu TLTN của SV (so sánh mã đề thi đã ghi, tô
trên phiếu TLTN và ghi trên phiếu thu bài thi với mã đề thi ghi trên tờ đề thi của SV).
e) Bàn giao cho cán bộ trực thi túi phiếu TLTN và các phiếu TLTN chưa sử dụng."
1139,diem,Điểm a),,2/12/12/a,12012.01,"Nhận phiếu trả lời trắc nghiệm (TLTN), kí tên vào phiếu TLTN."
1139,diem,Điểm b),,2/12/12/b,12012.02,Phát phiếu TLTN và hướng dẫn SV điền vào phiếu TLTN.
1139,diem,Điểm c),,2/12/12/c,12012.03,"Phát đề thi cho SV sao cho 2 SV ngồi cạnh nhau (theo cả hàng ngang và hàng dọc)
không có cùng mã đề thi."
1139,diem,Điểm d),,2/12/12/d,12012.04,"Kiểm tra việc ghi và tô mã đề thi vào phiếu TLTN của SV (so sánh mã đề thi đã ghi, tô
trên phiếu TLTN và ghi trên phiếu thu bài thi với mã đề thi ghi trên tờ đề thi của SV)."
1139,diem,Điểm e),,2/12/12/e,12012.05,Bàn giao cho cán bộ trực thi túi phiếu TLTN và các phiếu TLTN chưa sử dụng.
1139,khoan,Khoản 13,,2/12/13,12013.0,"Đối với môn thi trên máy tính tại phòng máy, ngoài trách nhiệm được quy định tại
Khoản 1 Điều này, CBCT phải thực hiện các công việc sau:
a) Đảm bảo khoảng cách hợp lý giữa 02 SV.
b) Kiểm tra việc máy tính có được truy cập internet hoặc mạng cục bộ theo quy định ghi
trên đề thi."
1139,diem,Điểm a),,2/12/13/a,12013.01,Đảm bảo khoảng cách hợp lý giữa 02 SV.
1139,diem,Điểm b),,2/12/13/b,12013.02,"Kiểm tra việc máy tính có được truy cập internet hoặc mạng cục bộ theo quy định ghi
trên đề thi."
1139,khoan,Khoản 2,,2/12/2,12002.0,"Trước giờ thi 10 phút, tại phòng thi, các CBCT phải hoàn tất đánh số chỗ ngồi theo
danh sách (dùng số thứ tự SV trong danh sách để đánh số) – tuyệt đối không để SV tự sắp
chỗ trong phòng thi. Trong thời gian coi thi, CBCT kiểm tra giấy tờ chứng minh cá nhân hợp
lệ, đối chiếu hình, đối chiếu tên với danh sách dự thi. CBCT không được cho vào phòng thi
các SV không có tên trong danh sách và cũng không có giấy vào phòng thi được cấp bởi
P.ĐTĐH. Nếu SV có khiếu nại, CBCT hướng dẫn SV tới ngay P.ĐTĐH để xác minh giải
quyết. CBCT lưu ý thu lại giấy vào phòng thi của SV để bàn giao cùng túi bài thi."
1139,khoan,Khoản 3,,2/12/3,12003.0,"CBCT phổ biến quy chế, quy định, trách nhiệm của sinh viên dự thi (Điều 13 Quy định
này); giấy thi và giấy nháp của SV phải có đầy đủ chữ ký, ghi rõ họ tên của tất cả CBCT;
hướng dẫn và kiểm tra SV gấp giấy thi đúng quy cách, ghi số thứ tự và điền đủ vào các mục
cần thiết của giấy thi trước khi làm bài; ghi thông tin tên môn thi, thời gian thi và biểu đồ thời
gian lên bảng."
1139,khoan,Khoản 4,,2/12/4,12004.0,"Khi bắt đầu giờ mở đề, 1 CBCT giơ cao phong bì đề thi để SV thấy rõ cả mặt trước và
mặt sau còn nguyên nhãn niêm phong, mời 1 đại diện SV ký tên xác nhận tình trạng niêm
phong lên nhãn của túi đề thi; bóc phong bì đựng đề thi và phát đề thi cho từng SV (trước khi
phát đề thi cần kiểm tra số lượng đề thi, nếu thiếu hoặc lẫn đề khác, cần báo ngay cho cán bộ
trực thi của đơn vị tổ chức thi xử lý). Khi sinh viên cuối cùng nhận được đề thi, CBCT cho
phép sinh viên lật đề thi lên và yêu cầu sinh viên kiểm tra tình trạng đề thi trước khi làm bài.
Nếu có bất kỳ vấn đề gì về đề thi, CBCT cần báo ngay cho cán bộ trực thi của đơn vị tổ chức
thi xử lý. CBCT phải phát đề thi đúng giờ qui định bắt đầu ca thi."
1139,khoan,Khoản 5,,2/12/5,12005.0,"Trong giờ làm bài, phải luôn có CBCT bao quát từ đầu phòng đến cuối phòng và CBCT
bao quát từ cuối phòng đến đầu phòng cho đến hết giờ thi. CBCT không đứng gần SV khi họ
làm bài. Khi SV hỏi điều gì, CBCT chỉ được trả lời công khai trong phạm vi quy định."
1139,khoan,Khoản 6,,2/12/6,12006.0,"CBCT không được giúp đỡ SV làm bài thi dưới bất kỳ hình thức nào; không được làm
việc riêng, không được hút thuốc, uống bia, rượu, phải có mặt đúng giờ và thường xuyên tại
8
phòng thi để làm các nhiệm vụ. Các CBCT phải bảo vệ đề thi trong khi thi, không để lọt đề
thi ra ngoài phòng thi. Các CBCT và những người làm nhiệm vụ phục vụ thi không được thảo
luận, sao chép, giải đề, mang đề ra ngoài hoặc giải thích đề thi cho SV."
1139,khoan,Khoản 7,,2/12/7,12007.0,"Nếu có SV vi phạm quy định thi thì CBCT phải lập biên bản xử lý (Mẫu THI-M06).
Nếu có tình huống bất thường phải báo cáo ngay cho Trưởng đơn vị tổ chức thi giải quyết;"
1139,khoan,Khoản 8,,2/12/8,12008.0,Trước khi hết giờ làm bài 15 phút CBCT thông báo thời gian còn lại cho SV biết;
1139,khoan,Khoản 9,,2/12/9,12009.0,"Khi hết giờ làm bài, CBCT yêu cầu SV ngừng làm bài và thu bài của tất cả SV, kể cả
SV đã bị xử lý vi phạm. Một CBCT duy trì trật tự và kỷ luật phòng thi. Một CBCT vừa gọi
tên từng SV lên nộp bài, vừa nhận bài thi của SV. Khi nhận bài phải đếm đủ số tờ giấy thi của
SV đã nộp, yêu cầu SV tự ghi đúng số tờ và ký tên vào danh sách. CBCT tuyệt đối không tự
ý thêm tên và cho SV ký thêm vào danh sách thi."
1139,dieu,Điều 13,Trách nhiệm của sinh viên dự thi,2/13,2013.0,"1. SV phải có mặt tại phòng thi trước 15 phút theo thời gian ghi trong lịch thi do P.ĐTĐH
công bố. SV đến chậm quá 15 phút sau khi đã bóc đề thi thì không được dự thi.
2. Khi vào phòng thi, SV phải tuân thủ các quy định sau đây:
a) Xuất trình giấy tờ cá nhân hợp lệ khi CBCT yêu cầu;
9
b) Không được mang vào khu vực thi và phòng thi vũ khí, chất gây nổ, gây cháy, bia,
rượu. Không được hút thuốc trong phòng thi;
c) Trước khi làm bài thi phải ghi đầy đủ họ tên, MSSV vào giấy thi, giấy nháp;
d) Bài làm phải viết rõ ràng, sạch sẽ, không nhàu nát. Nghiêm cấm làm bài bằng hai thứ
mực, mực đỏ, bút chì (trừ hình tròn vẽ bằng com-pa được dùng bút chì). Các phần viết
hỏng phải dùng thước gạch chéo, không dùng bút xóa;
e) Phải bảo vệ bài làm của mình, không được xem bài của SV khác, không được trao đổi
ý kiến, trao đổi tài liệu khi làm bài; Không được sử dụng các vật dụng giúp gian lận trong
khi thi như: tài liệu bị cấm sử dụng, phương tiện thông tin liên lạc,…;
f) Nếu cần hỏi CBCT điều gì phải hỏi công khai. Phải giữ gìn trật tự, im lặng trong phòng
thi. Trường hợp ốm đau bất thường phải báo cáo để CBCT xử lý;
g) Khi hết giờ thi phải ngừng làm bài và chờ CBCT gọi tên để nộp bài. Không làm được
bài, SV cũng phải nộp giấy thi. Khi nộp bài, SV phải tự ghi rõ số tờ giấy thi đã nộp và ký
tên xác nhận vào bản danh sách theo dõi SV;
h) SV chỉ được ra khỏi phòng thi sau 2/3 thời gian làm bài và sau khi đã nộp bài làm và
đề thi cho CBCT, trừ trường hợp ốm đau cần cấp cứu do CB trực lãnh đạo thi quyết định.
3. Khi dự thi các môn trắc nghiệm:
a) SV phải làm bài thi trên phiếu TLTN được in sẵn; bài làm phải có chữ kí của CBCT.
Trên phiếu TLTN chỉ được viết một thứ mực, không phải là mực đỏ. Các ô số báo danh,
ô mã đề thi, ô trả lời chỉ được tô bằng bút chì đen. Trong trường hợp tô nhầm hoặc muốn
thay đổi câu trả lời, SV phải tẩy sạch chì ở ô cũ, rồi tô kín ô khác mà mình lựa chọn;
b) Điền chính xác và đủ thông tin vào các mục trống ở phía trên phiếu TLTN, điền chính
xác mã đề thi vào hai phiếu thu bài thi;
c) Khi nhận đề thi phải để đề thi dưới tờ phiếu TLTN; không được xem đề thi khi CBCT
chưa cho phép;
d) Phải kiểm tra đề thi để đảm bảo: đề thi có đủ số lượng câu trắc nghiệm như đã ghi
trong đề; nội dung đề được in rõ ràng, không thiếu chữ, mất nét; tất cả các trang của đề thi
đều ghi cùng một mã đề thi. Nếu có những chi tiết bất thường trong đề thi, hoặc có 2 đề
thi trở lên, SV phải báo ngay cho CBCT để xử lý;
e) Khi hết giờ làm bài thi trắc nghiệm, có lệnh thu bài SV phải ngừng làm bài, đặt phiếu
TLTN lên trên đề thi và chờ nộp phiếu TLTN theo hướng dẫn của CBCT. SV không làm
được bài vẫn phải nộp phiếu TLTN. Khi nộp phiếu TLTN, SV phải ký tên vào phiếu thu
bài thi;
4. Đối với môn thi trên máy tính tại phòng máy:
a) Chỉ được phép truy cập internet hoặc mạng cục bộ theo quy định ghi trên đề thi.
b) Thực hiện nộp bài thi vào thư mục hoặc vị trí được đề thi chỉ định.
c) Nghiêm cấm việc tự ý tạo thư mục chia sẻ khi không có sự cho phép của CBCT.
10"
1139,khoan,Khoản 1,,2/13/1,13001.0,"SV phải có mặt tại phòng thi trước 15 phút theo thời gian ghi trong lịch thi do P.ĐTĐH
công bố. SV đến chậm quá 15 phút sau khi đã bóc đề thi thì không được dự thi."
1139,khoan,Khoản 2,,2/13/2,13002.0,"Khi vào phòng thi, SV phải tuân thủ các quy định sau đây:
a) Xuất trình giấy tờ cá nhân hợp lệ khi CBCT yêu cầu;
9
b) Không được mang vào khu vực thi và phòng thi vũ khí, chất gây nổ, gây cháy, bia,
rượu. Không được hút thuốc trong phòng thi;
c) Trước khi làm bài thi phải ghi đầy đủ họ tên, MSSV vào giấy thi, giấy nháp;
d) Bài làm phải viết rõ ràng, sạch sẽ, không nhàu nát. Nghiêm cấm làm bài bằng hai thứ
mực, mực đỏ, bút chì (trừ hình tròn vẽ bằng com-pa được dùng bút chì). Các phần viết
hỏng phải dùng thước gạch chéo, không dùng bút xóa;
e) Phải bảo vệ bài làm của mình, không được xem bài của SV khác, không được trao đổi
ý kiến, trao đổi tài liệu khi làm bài; Không được sử dụng các vật dụng giúp gian lận trong
khi thi như: tài liệu bị cấm sử dụng, phương tiện thông tin liên lạc,…;
f) Nếu cần hỏi CBCT điều gì phải hỏi công khai. Phải giữ gìn trật tự, im lặng trong phòng
thi. Trường hợp ốm đau bất thường phải báo cáo để CBCT xử lý;
g) Khi hết giờ thi phải ngừng làm bài và chờ CBCT gọi tên để nộp bài. Không làm được
bài, SV cũng phải nộp giấy thi. Khi nộp bài, SV phải tự ghi rõ số tờ giấy thi đã nộp và ký
tên xác nhận vào bản danh sách theo dõi SV;
h) SV chỉ được ra khỏi phòng thi sau 2/3 thời gian làm bài và sau khi đã nộp bài làm và
đề thi cho CBCT, trừ trường hợp ốm đau cần cấp cứu do CB trực lãnh đạo thi quyết định."
1139,diem,Điểm a),,2/13/2/a,13002.01,"Xuất trình giấy tờ cá nhân hợp lệ khi CBCT yêu cầu;
9"
1139,diem,Điểm b),,2/13/2/b,13002.02,"Không được mang vào khu vực thi và phòng thi vũ khí, chất gây nổ, gây cháy, bia,
rượu. Không được hút thuốc trong phòng thi;"
1139,diem,Điểm c),,2/13/2/c,13002.03,"Trước khi làm bài thi phải ghi đầy đủ họ tên, MSSV vào giấy thi, giấy nháp;"
1139,diem,Điểm d),,2/13/2/d,13002.04,"Bài làm phải viết rõ ràng, sạch sẽ, không nhàu nát. Nghiêm cấm làm bài bằng hai thứ
mực, mực đỏ, bút chì (trừ hình tròn vẽ bằng com-pa được dùng bút chì). Các phần viết
hỏng phải dùng thước gạch chéo, không dùng bút xóa;"
1139,diem,Điểm e),,2/13/2/e,13002.05,"Phải bảo vệ bài làm của mình, không được xem bài của SV khác, không được trao đổi
ý kiến, trao đổi tài liệu khi làm bài; Không được sử dụng các vật dụng giúp gian lận trong
khi thi như: tài liệu bị cấm sử dụng, phương tiện thông tin liên lạc,…;"
1139,diem,Điểm f),,2/13/2/f,13002.06,"Nếu cần hỏi CBCT điều gì phải hỏi công khai. Phải giữ gìn trật tự, im lặng trong phòng
thi. Trường hợp ốm đau bất thường phải báo cáo để CBCT xử lý;"
1139,diem,Điểm g),,2/13/2/g,13002.07,"Khi hết giờ thi phải ngừng làm bài và chờ CBCT gọi tên để nộp bài. Không làm được
bài, SV cũng phải nộp giấy thi. Khi nộp bài, SV phải tự ghi rõ số tờ giấy thi đã nộp và ký
tên xác nhận vào bản danh sách theo dõi SV;"
1139,diem,Điểm h),,2/13/2/h,13002.08,"SV chỉ được ra khỏi phòng thi sau 2/3 thời gian làm bài và sau khi đã nộp bài làm và
đề thi cho CBCT, trừ trường hợp ốm đau cần cấp cứu do CB trực lãnh đạo thi quyết định."
1139,khoan,Khoản 3,,2/13/3,13003.0,"Khi dự thi các môn trắc nghiệm:
a) SV phải làm bài thi trên phiếu TLTN được in sẵn; bài làm phải có chữ kí của CBCT.
Trên phiếu TLTN chỉ được viết một thứ mực, không phải là mực đỏ. Các ô số báo danh,
ô mã đề thi, ô trả lời chỉ được tô bằng bút chì đen. Trong trường hợp tô nhầm hoặc muốn
thay đổi câu trả lời, SV phải tẩy sạch chì ở ô cũ, rồi tô kín ô khác mà mình lựa chọn;
b) Điền chính xác và đủ thông tin vào các mục trống ở phía trên phiếu TLTN, điền chính
xác mã đề thi vào hai phiếu thu bài thi;
c) Khi nhận đề thi phải để đề thi dưới tờ phiếu TLTN; không được xem đề thi khi CBCT
chưa cho phép;
d) Phải kiểm tra đề thi để đảm bảo: đề thi có đủ số lượng câu trắc nghiệm như đã ghi
trong đề; nội dung đề được in rõ ràng, không thiếu chữ, mất nét; tất cả các trang của đề thi
đều ghi cùng một mã đề thi. Nếu có những chi tiết bất thường trong đề thi, hoặc có 2 đề
thi trở lên, SV phải báo ngay cho CBCT để xử lý;
e) Khi hết giờ làm bài thi trắc nghiệm, có lệnh thu bài SV phải ngừng làm bài, đặt phiếu
TLTN lên trên đề thi và chờ nộp phiếu TLTN theo hướng dẫn của CBCT. SV không làm
được bài vẫn phải nộp phiếu TLTN. Khi nộp phiếu TLTN, SV phải ký tên vào phiếu thu
bài thi;"
1139,diem,Điểm a),,2/13/3/a,13003.01,"SV phải làm bài thi trên phiếu TLTN được in sẵn; bài làm phải có chữ kí của CBCT.
Trên phiếu TLTN chỉ được viết một thứ mực, không phải là mực đỏ. Các ô số báo danh,
ô mã đề thi, ô trả lời chỉ được tô bằng bút chì đen. Trong trường hợp tô nhầm hoặc muốn
thay đổi câu trả lời, SV phải tẩy sạch chì ở ô cũ, rồi tô kín ô khác mà mình lựa chọn;"
